time,count,user_count,distance_median,distance_mean,distance_max
Tue Sep 04 03:00:00 UTC 2012,14,li_zinan=3_IvanfengO=3_46Bit=2_WinnieWang_1991=2_GraceneHidy=1_SongLee8=1_KRhapsody=1_qousi=1,0,0,0
Tue Sep 04 04:00:00 UTC 2012,6,li_zinan=2_myssistic=1_julleo3=1_SBCSanJoseDeals=1_erikhollensbe=1,0,0,0
Tue Sep 04 05:00:00 UTC 2012,6,Lyimp=2_komakiyuai=2_myersguo=1_AthertonInv=1,0,0,0
Tue Sep 04 06:00:00 UTC 2012,14,albi_zs=4_Alamonayyy=3_Jamiegirl1=1_afishinpeace=1_mastersobg=1_woner363=1_tlzlsm=1_chet=1_ADBCampbell=1,1.82359003264024,1.82359003264024,1.82359003264024
Tue Sep 04 07:00:00 UTC 2012,17,mastersobg=2_Jamiegirl1=2_albi_zs=2_kanobee=1_mlroach=1_rascouet=1_mearakui=1_testastretta=1_AusRunnerGeek=1_laceykim=1_mogwai57mk=1,0,0,0
Tue Sep 04 08:00:00 UTC 2012,34,megavark=4__jte_=4_techmatchmaker=3_LittleMingo=2_hdkzii=2_42=1_mhrescak=1_markkawika=1_IamDannyLee=1_tristanwalker=1_LauraOrtberg=1,1.24747285532305,1.73333254581095,3.58262558572628
Tue Sep 04 09:00:00 UTC 2012,20,felesaerius=4_qousi=2_laurasupercool8=2_ReinCS=2_scottboms=1_xxFABLIFExx=1_toda=1_Deiawuff=1_zenbellysf=1_bbulkow=1_komakiyuai=1,0.853771550809427,0.853771550809427,0.853771550809427
Tue Sep 04 10:00:00 UTC 2012,57,felesaerius=16_xxFABLIFExx=10_Tim_jarratt=4_NiqueeBoo92=3_hamshin=2_hetshah84=2_mariagrineva=1_Sant_Agata=1_tungsten=1_ryanzhelp=1_July_cici=1,1.45462157389834,3.01583378986539,8.84617153422507
Tue Sep 04 11:00:00 UTC 2012,50,SFTennisFreak=7_Jury=5_SacchiPatel=4_hamshin=3_chapoCB15=3_felesaerius=3_TashaDrew=2_itskati3=2_HakuPamfer=2_Alamonayyy=2_mwrightdes=2,2.45602365292142,2.82537149405528,5.90955563247137
Tue Sep 04 12:00:00 UTC 2012,61,HakuPamfer=7_Adonis314=7_tallulahsmom=4_jjkong=4_IamDannyLee=3_Tim_jarratt=2_felesaerius=2_juliendidier=2_Ericha2=2_dxoigmn=2_Jury=2,0.479979888907428,1.62455397898911,4.27678551105822
Tue Sep 04 13:00:00 UTC 2012,44,Adonis314=5_Jury=4_ADBCampbell=2_felesaerius=2_freddymurphy=2_HakuPamfer=2_Beej30=2_IvanContreras31=2_caviness=1_LilPamfer=1_fredbosch=1,1.20623676018557,1.20623676018557,1.20623676018557
Tue Sep 04 14:00:00 UTC 2012,43,Adonis314=7_sets81=6_SacchiPatel=5_Jury=5_felesaerius=3_shaun_pettigrew=2_N2RAG=1_redshifter=1_Deiawuff=1_hannah_crown=1_gipsyblood=1,1.01203452682663,1.01203452682663,1.01203452682663
Tue Sep 04 15:00:00 UTC 2012,61,xxFABLIFExx=13_Adonis314=11_BeadlesHunter=4_accel_no=2_cayoteg420=2_felesaerius=2_hdkzii=2_mastersobg=2_TapCanvas=1_erikpavia=1_TheJuanGShow=1,0.476828302663324,1.51332241065002,4.9947623860542
Tue Sep 04 16:00:00 UTC 2012,112,BeadlesHunter=47_Adonis314=15_Alamonayyy=8_chrisrasz=4_SacchiPatel=3_Jury=2_RogueRecordsUSA=2_inuyaki=2_draphsor=2_CaliBabyBoy=1_mlroach=1,3.58355818496185,3.58355818496185,3.58355818496185
Tue Sep 04 17:00:00 UTC 2012,86,BeadlesHunter=26_Adonis314=10_SacchiPatel=4_albi_zs=3_Alamonayyy=3_cigarmonkey43=2_qousi=2_HakuPamfer=2_rascouet=2_bkgard=2_laurasupercool8=2,0.188283590321285,0.188283590321285,0.256476390663576
Tue Sep 04 18:00:00 UTC 2012,125,xxFABLIFExx=21_Adonis314=15_albi_zs=14_BeadlesHunter=11_tallulahsmom=7_HakuPamfer=4_li_zinan=4_Siliconvalleyjk=3_bakingwithc=2_furrier=2_cigarmonkey43=2,0.307690589851483,1.28125672292578,3.84151923880726
Tue Sep 04 19:00:00 UTC 2012,96,xxFABLIFExx=16_Alamonayyy=13_dailynewsjohn=11_Adonis314=7_BEASTrickWillis=7_li_zinan=6_ahowe008=3_BeadlesHunter=3_KATEKILGOUR=3_michaelrector=3_Siliconvalleyjk=2,0.441815696708494,0.642291458321863,1.78604450676008
Tue Sep 04 20:00:00 UTC 2012,82,Alamonayyy=15_Adonis314=11_dailynewsjohn=6_XdjOdd=6_kanny34=4_squeakytoy=3_littlebitcheli4=3_xxFABLIFExx=3__jte_=2_dkaminsky=2_Cherrie3666=2,0.690852435391405,0.690852435391405,1.20196672766679
Tue Sep 04 21:00:00 UTC 2012,71,xxFABLIFExx=19_ninateu=7_ADBCampbell=6_komakiyuai=5_Adonis314=4_kgbell53=3_Alamonayyy=2_squeakytoy=2_bbulkow=2_KATEKILGOUR=2_michaelshafrir=2,0,0,0
Tue Sep 04 22:00:00 UTC 2012,31,chettabunns=4_albi_zs=4_ReinCS=3_erikhollensbe=3_Jess_Skel=2__jte_=2_ihersey=1_NateLohn=1_siriZaac=1_YungNWILL=1_LawrenceSide=1,0,0,0
Tue Sep 04 23:00:00 UTC 2012,28,chapoCB15=5_xxFABLIFExx=3_ihersey=2_qousi=2_ReinCS=2_erikhollensbe=2_testastretta=2_mizatthew=1_ellzales=1_kebskelliey=1_mi0124=1,0.227299771757394,0.227299771757394,0.227299771757394
Wed Sep 05 00:00:00 UTC 2012,27,xxFABLIFExx=19_KATEKILGOUR=2_erikhollensbe=2_ReinCS=1_sahaskatta=1_vampiredawn1985=1_NiqueeBoo92=1,0,0,0
Wed Sep 05 01:00:00 UTC 2012,19,_jte_=4_SacchiPatel=3_cheriejvuong=2_Brod_eo=2_42=1_NiqueeBoo92=1_yangyanting1003=1_erikpavia=1_ReeseChantal=1_peterfisher=1_ninateu=1,0,0,0
Wed Sep 05 02:00:00 UTC 2012,1,Paradises_=1,0,0,0
Wed Sep 05 03:00:00 UTC 2012,1,afishinpeace=1,0,0,0
Wed Sep 05 04:00:00 UTC 2012,4,Bieberrmyidol=2_Ralph_HU=1_afishinpeace=1,0,0,0
Wed Sep 05 05:00:00 UTC 2012,10,joke__face=4_sets81=3_afishinpeace=1_SBCSanFrancisco=1_caviness=1,0.12633439664299,0.12633439664299,0.12633439664299
Wed Sep 05 06:00:00 UTC 2012,20,xxFABLIFExx=8_littlebitcheli4=1_kebskelliey=1_tmj_SFO_prod=1_natalievenuto=1_46Bit=1_2Mays=1_liy_247=1_afishinpeace=1_hsavas=1_tlzlsm=1,0,0,0
Wed Sep 05 07:00:00 UTC 2012,44,xxFABLIFExx=15_SacchiPatel=5_ycl417=4_iKaea5=2_mastersobg=2_caviness=2_LauYuenChung=2_AusRunnerGeek=1_rascouet=1_geoffworth=1_2012Beck=1,0,0,0
Wed Sep 05 08:00:00 UTC 2012,54,xxFABLIFExx=20_Bieberrmyidol=9_elies=3_lahijuepuerca=2_M_C_B=1_pemullen=1_778416133=1_jbooths=1_lilian0625=1_tmj_sfo_itdb=1_dithemunchkin=1,0.604055180897951,0.604055180897951,1.0739848530552
Wed Sep 05 09:00:00 UTC 2012,62,Bieberrmyidol=12_princessjers21=5_HakuPamfer=5_xxFABLIFExx=4_felesaerius=3_mac_pat=3_Alamonayyy=2_Tim_jarratt=2_youngbeastNiazi=2_tuhin=2_ronanjbrennan=1,1.49084959455601,3.94276316611419,10.794831919848
Wed Sep 05 10:00:00 UTC 2012,64,Bieberrmyidol=15_tallulahsmom=4_princessjers21=4_xxFABLIFExx=4_HakuPamfer=4_NicolasFarkas=2_felesaerius=2_EffysEyeliner=2_chapoCB15=2_Tim_jarratt=2_Zemmin=1,0.864694019176447,1.60485066152173,4.17140263689187
