time,count,fsq_count,CategorieParents,Categories
Thu Sep 06 19:00:00 UTC 2012,89,6,Shops & Services=2_Professional & Other Places=2,Mexican Restaurant=1_Event Space=1_Department Store=1_College Residence Hall=1_Mall=1_Office=1
Thu Sep 06 20:00:00 UTC 2012,92,7,Food=3,Wine Bar=1_Mexican Restaurant=1_Fast Food Restaurant=1_Residential Building (Apartment / Condo)=1_American Restaurant=1_Hotel=1
Thu Sep 06 21:00:00 UTC 2012,44,2,Travel & Transport=2,Motel=1_Hotel=1
Thu Sep 06 22:00:00 UTC 2012,59,4,Nightlife Spots=2_Residences=2,Home (private)=2
Thu Sep 06 23:00:00 UTC 2012,45,2,Nightlife Spots=1_Travel & Transport=1,Bar=1_Hotel=1
Fri Sep 07 00:00:00 UTC 2012,31,1,Professional & Other Places=1_Offices=1,Tech Startup=1
Fri Sep 07 01:00:00 UTC 2012,16,0,"",""
Fri Sep 07 02:00:00 UTC 2012,9,0,"",""
Fri Sep 07 03:00:00 UTC 2012,10,0,"",""
Fri Sep 07 04:00:00 UTC 2012,3,0,"",""
Fri Sep 07 05:00:00 UTC 2012,6,0,"",""
Fri Sep 07 06:00:00 UTC 2012,15,2,Professional & Other Places=1_Food=1,Coffee Shop=1_Office=1
Fri Sep 07 07:00:00 UTC 2012,56,5,Food=2_Professional & Other Places=2,Coffee Shop=2
Fri Sep 07 08:00:00 UTC 2012,52,5,Professional & Other Places=3,Office=3
Fri Sep 07 09:00:00 UTC 2012,55,4,Professional & Other Places=2,Hardware Store=1_Restaurant=1_Doctor's Office=1_Tech Startup=1
Fri Sep 07 10:00:00 UTC 2012,53,10,Professional & Other Places=6,Office=3
Fri Sep 07 11:00:00 UTC 2012,41,5,Food=3,Chinese Restaurant=1_Fast Food Restaurant=1_Asian Restaurant=1_Grocery Store=1_Tech Startup=1
Fri Sep 07 12:00:00 UTC 2012,31,10,Professional & Other Places=3_Shops & Services=3,Office=2
Fri Sep 07 13:00:00 UTC 2012,45,6,Food=3,Caribbean Restaurant=1_Furniture / Home Store=1_University=1_Burger Joint=1_Café=1_Sporting Goods Shop=1
Fri Sep 07 14:00:00 UTC 2012,58,12,Professional & Other Places=5,Tech Startup=2_Mexican Restaurant=2_Building=2
Fri Sep 07 15:00:00 UTC 2012,54,5,Colleges & Universities=4,College Technology Building=1_College Engineering Building=1_University=1_Hospital=1_College Administrative Building=1_Church=1_Spa / Massage=1
Fri Sep 07 16:00:00 UTC 2012,52,5,Professional & Other Places=2,College Rec Center=1_Farm=1_Burger Joint=1_Office=1_Tech Startup=1
Fri Sep 07 17:00:00 UTC 2012,89,12,Arts & Entertainment=5,Music Venue=5
Fri Sep 07 18:00:00 UTC 2012,79,11,Arts & Entertainment=7,Music Venue=6
Fri Sep 07 19:00:00 UTC 2012,103,17,Food=7_Arts & Entertainment=7,Music Venue=6
Fri Sep 07 20:00:00 UTC 2012,82,15,Food=5,Music Venue=3
Fri Sep 07 21:00:00 UTC 2012,51,8,Arts & Entertainment=6,Music Venue=6
Fri Sep 07 22:00:00 UTC 2012,77,1,Arts & Entertainment=1,Music Venue=1
Fri Sep 07 23:00:00 UTC 2012,81,2,Food=1_Arts & Entertainment=1,Music Venue=1_Cajun / Creole Restaurant=1
Sat Sep 08 00:00:00 UTC 2012,41,0,"",""
Sat Sep 08 01:00:00 UTC 2012,18,0,"",""
Sat Sep 08 02:00:00 UTC 2012,10,0,"",""
Sat Sep 08 03:00:00 UTC 2012,4,0,"",""
Sat Sep 08 04:00:00 UTC 2012,4,0,"",""
Sat Sep 08 05:00:00 UTC 2012,4,0,"",""
Sat Sep 08 06:00:00 UTC 2012,6,0,"",""
Sat Sep 08 07:00:00 UTC 2012,16,0,"",""
Sat Sep 08 08:00:00 UTC 2012,32,2,Shops & Services=2_Gyms or Fitness Centers=2,Gym=2
Sat Sep 08 09:00:00 UTC 2012,44,0,"",""
Sat Sep 08 10:00:00 UTC 2012,41,0,"",""
Sat Sep 08 11:00:00 UTC 2012,41,5,Shops & Services=3,Hiking Trail=1_Grocery Store=1_Neighborhood=1_Mall=1_Nail Salon=1
Sat Sep 08 12:00:00 UTC 2012,36,10,Shops & Services=5,Drugstore / Pharmacy=1_Bakery=1_Electronics Store=1_Sandwich Place=1_Seafood Restaurant=1_Boutique=1_Pet Store=1_Church=1_American Restaurant=1_Mall=1
Sat Sep 08 13:00:00 UTC 2012,46,8,Food=3,Park=1_Clothing Store=1_Sushi Restaurant=1_Historic Site=1_Burger Joint=1_Women's Store=1_Residential Building (Apartment / Condo)=1_Italian Restaurant=1
Sat Sep 08 14:00:00 UTC 2012,45,3,Food=2,New American Restaurant=1_Coffee Shop=1_Tech Startup=1
