lat,long,size,languages,user_top10,words_top10
47.8512509069363,12.107303449233,1,de=1,bitingDuke=1,hookshirt=1 ausgewählt=1 jetzt=1 schlafshirt=1 xd=1
47.8512509069363,12.1139949718786,8,tr=4 en=3 nl=1,TefoBuhur=7 leslielovesblue=1,seneler=1 var=1 tayyİp=1 aykut'a=1 savunanlar=1
47.8512509069363,12.1206864940229,6,pt=2 en=2 ro=1 id=1,SchmidChr=2 irnnr=1 Veit07=1 TefoBuhur=1 machead83=1,internationalmatchfixergalatasaray=2 going=1 hear=1 too=1 then=1
47.8512509069363,12.1273780155657,4,de=1,machead83=4,ku'ko=4 kultur=4 kongresszentrum=4 mayor=1 vor=1
47.8512509069363,12.1340695364066,3,de=2 en=1,machead83=2 Kargbier=1,freibad=3 bayern=1 schade=1 letzter=1 mayor=1
47.8512509069363,12.1407610564454,0,"","",""
47.8512509069363,12.1474525755819,0,"","",""
47.8512509069363,12.1541440937158,0,"","",""
47.8512509069363,12.1608356107468,0,"","",""
47.8512509069363,12.1675271265746,0,"","",""
47.8557434443075,12.0872291693055,0,"","",""
47.8557434443075,12.0939206928535,0,"","",""
47.8557434443075,12.1006122162009,0,"","",""
47.8557434443075,12.1073037392475,1,de=1,JDoubleK=1,zug=1 menschen=1 anpöbeln=1
47.8557434443075,12.1139952618931,3,pt=1,TefoBuhur=2 interior98=1,ahahahaaaaaa=1 bier=1
47.8557434443075,12.1206867840374,2,en=2,Map_Game=1 JuliaShopwunder=1,volume=1 game=1 where=1 play=1 up=1
47.8557434443075,12.1273783055802,15,de=6 en=3 pt=3 ms=2 fr=1,machead83=5 Hjiqerz=3 PradaBaby26=2 alipek=1 JovanDrago=1 markymarcmode=1 TefoBuhur=1 zeitiger=1,karstadt=2 ✌=1 work=1 your=1 kau=1
47.8557434443075,12.1340698264211,0,"","",""
47.8557434443075,12.1407613464599,4,en=4,gr00vemeister=4,still=2 happy=2 feeling=2 play=1 [deutschfullhd]=1
47.8557434443075,12.1474528655964,0,"","",""
47.8557434443075,12.1541443837303,0,"","",""
47.8557434443075,12.1608359007613,0,"","",""
47.8557434443075,12.1675274165891,0,"","",""
47.8602359816788,12.0872294593908,0,"","",""
47.8602359816788,12.0939209829388,0,"","",""
47.8602359816788,12.1006125062862,0,"","",""
47.8602359816788,12.1073040293329,0,"","",""
47.8602359816788,12.1139955519785,0,"","",""
47.8602359816788,12.1206870741228,2,tr=1,ceylo289=2,yok=1 bisey=1 dogrusu=1 soylicek=1 daha=1
47.8602359816788,12.1273785956655,27,de=15 nb=5 en=5 et=1 pt=1,machead83=6 einpraegsam=3 Kargbier=3 MichaelUmlauf=3 NetzwerkPilot=3 Herr_Major=1 schiedi=1 TouchBenny=1 MatthijsA1993=1 Veit07=1,herbstfest=18 festzelt=12 flötzinger=10 bayern=7 others=3
47.8602359816788,12.1340701165064,2,de=1 en=1,Jens_Nirschl=1 schuppsi=1,klinikum=2 mayor=1 nix=1 frei=1 ousted=1
47.8602359816788,12.1407616365453,0,"","",""
47.8602359816788,12.1474531556817,0,"","",""
47.8602359816788,12.1541446738156,0,"","",""
47.8602359816788,12.1608361908466,0,"","",""
47.8602359816788,12.1675277066745,0,"","",""
47.86472851905,12.0872297495471,0,"","",""
47.86472851905,12.093921273095,0,"","",""
47.86472851905,12.1006127964424,0,"","",""
47.86472851905,12.1073043194891,0,"","",""
47.86472851905,12.1139958421347,0,"","",""
47.86472851905,12.120687364279,1,"",PradaBaby26=1,""
47.86472851905,12.1273788858217,0,"","",""
47.86472851905,12.1340704066626,0,"","",""
47.86472851905,12.1407619267015,0,"","",""
47.86472851905,12.1474534458379,0,"","",""
47.86472851905,12.1541449639718,0,"","",""
47.86472851905,12.1608364810028,0,"","",""
47.86472851905,12.1675279968307,0,"","",""
47.8692210564213,12.0872300397742,0,"","",""
47.8692210564213,12.0939215633221,0,"","",""
47.8692210564213,12.1006130866695,0,"","",""
47.8692210564213,12.1073046097162,0,"","",""
47.8692210564213,12.1139961323618,0,"","",""
47.8692210564213,12.1206876545061,1,de=1,Veit07=1,bundesgrenzschutz=1 kaserne=1 bundespolizei=1
47.8692210564213,12.1273791760488,0,"","",""
47.8692210564213,12.1340706968897,0,"","",""
47.8692210564213,12.1407622169286,0,"","",""
47.8692210564213,12.147453736065,0,"","",""
47.8692210564213,12.1541452541989,0,"","",""
47.8692210564213,12.1608367712299,0,"","",""
47.8692210564213,12.1675282870578,0,"","",""
47.8737135937925,12.0872303300722,0,"","",""
47.8737135937925,12.0939218536201,0,"","",""
47.8737135937925,12.1006133769675,0,"","",""
47.8737135937925,12.1073049000142,1,en=1,TefoBuhur=1,aykutun=1 gelse=1 gazİnİzİ=1 kapasİtesİ=1 gÖtÜ=1
47.8737135937925,12.1139964226598,0,"","",""
47.8737135937925,12.1206879448041,13,de=9 en=4,scheibo_=4 zeitiger=4 Miss_Tomate=2 in2code_stefan=2 schuppsi=1,gerade=2 arbeiten=2 leute=1 kommt=1 in2wiesn=1
47.8737135937925,12.1273794663468,0,"","",""
47.8737135937925,12.1340709871877,0,"","",""
47.8737135937925,12.1407625072266,0,"","",""
47.8737135937925,12.147454026363,0,"","",""
47.8737135937925,12.1541455444969,0,"","",""
47.8737135937925,12.1608370615279,0,"","",""
47.8737135937925,12.1675285773558,0,"","",""
47.8782061311638,12.0872306204411,0,"","",""
47.8782061311638,12.093922143989,0,"","",""
47.8782061311638,12.1006136673365,0,"","",""
47.8782061311638,12.1073051903831,24,tr=15 en=3 sw=2 fi=1,TefoBuhur=24,adam=2 cinconlu=2 macta=2 ozaman=2 gİbİ=2
47.8782061311638,12.1139967130287,0,"","",""
47.8782061311638,12.120688235173,0,"","",""
47.8782061311638,12.1273797567158,0,"","",""
47.8782061311638,12.1340712775567,0,"","",""
47.8782061311638,12.1407627975955,0,"","",""
47.8782061311638,12.147454316732,0,"","",""
47.8782061311638,12.1541458348658,0,"","",""
47.8782061311638,12.1608373518968,0,"","",""
47.8782061311638,12.1675288677247,0,"","",""
47.882698668535,12.087230910881,0,"","",""
47.882698668535,12.0939224344289,0,"","",""
47.882698668535,12.1006139577764,0,"","",""
47.882698668535,12.107305480823,0,"","",""
47.882698668535,12.1139970034686,0,"","",""
47.882698668535,12.1206885256129,0,"","",""
47.882698668535,12.1273800471557,0,"","",""
47.882698668535,12.1340715679966,0,"","",""
47.882698668535,12.1407630880354,0,"","",""
47.882698668535,12.1474546071719,0,"","",""
47.882698668535,12.1541461253057,0,"","",""
47.882698668535,12.1608376423367,0,"","",""
47.882698668535,12.1675291581646,0,"","",""
47.8871912059062,12.0872312013918,0,"","",""
47.8871912059062,12.0939227249398,0,"","",""
47.8871912059062,12.1006142482872,0,"","",""
47.8871912059062,12.1073057713339,0,"","",""
47.8871912059062,12.1139972939795,0,"","",""
47.8871912059062,12.1206888161238,0,"","",""
47.8871912059062,12.1273803376665,0,"","",""
47.8871912059062,12.1340718585074,0,"","",""
47.8871912059062,12.1407633785463,0,"","",""
47.8871912059062,12.1474548976827,0,"","",""
47.8871912059062,12.1541464158166,0,"","",""
47.8871912059062,12.1608379328476,0,"","",""
47.8871912059062,12.1675294486755,0,"","",""
47.8916837432978,12.0872314920039,0,"","",""
47.8916837432978,12.0939230155519,0,"","",""
47.8916837432978,12.1006145388993,0,"","",""
47.8916837432978,12.107306061946,0,"","",""
47.8916837432978,12.1139975845916,0,"","",""
47.8916837432978,12.1206891067359,0,"","",""
47.8916837432978,12.1273806282786,0,"","",""
47.8916837432978,12.1340721491195,0,"","",""
47.8916837432978,12.1407636691584,0,"","",""
47.8916837432978,12.1474551882948,0,"","",""
47.8916837432978,12.1541467064287,0,"","",""
47.8916837432978,12.1608382234597,0,"","",""
47.8916837432978,12.1675297392876,0,"","",""
