time,count,fsq_count,CategorieParents,Categories
Fri Sep 07 00:00:00 UTC 2012,31,1,Professional & Other Places=1,""
Fri Sep 07 01:00:00 UTC 2012,16,0,"",""
Fri Sep 07 02:00:00 UTC 2012,9,0,"",""
Fri Sep 07 03:00:00 UTC 2012,10,0,"",""
Fri Sep 07 04:00:00 UTC 2012,3,0,"",""
Fri Sep 07 05:00:00 UTC 2012,6,0,"",""
Fri Sep 07 06:00:00 UTC 2012,15,2,Food=1,Coffee Shop=1
Fri Sep 07 07:00:00 UTC 2012,56,5,Food=2_Medical Centers=1_Offices=1,Tech Startup=1_Emergency Room=1_Car Dealership=1
Fri Sep 07 08:00:00 UTC 2012,52,5,Food=1_Shops & Services=1,Electronics Store=1_Coffee Shop=1
Fri Sep 07 09:00:00 UTC 2012,55,4,Food=1_Offices=1_Medical Centers=1,Doctor's Office=1_Hardware Store=1_Tech Startup=1
Fri Sep 07 10:00:00 UTC 2012,53,10,Shops & Services=3_Offices=2_Spiritual Centers=1,Tech Startup=2_Church=1_Paper / Office Supplies Store=1
Fri Sep 07 11:00:00 UTC 2012,41,5,Offices=1_Professional & Other Places=1_Food & Drink Shops=1,Tech Startup=1_Asian Restaurant=1_Grocery Store=1
Fri Sep 07 12:00:00 UTC 2012,31,10,Professional & Other Places=3_Food=2_Nightlife Spots=1,Building=1_Salon / Barbershop=1_Miscellaneous Shop=1
Fri Sep 07 13:00:00 UTC 2012,45,6,Shops & Services=2_Colleges & Universities=1,Furniture / Home Store=1_Caribbean Restaurant=1_University=1
Fri Sep 07 14:00:00 UTC 2012,58,12,Food=4_Offices=2_Nightlife Spots=1,Mexican Restaurant=2_Tech Startup=2_Train Station=1
Fri Sep 07 15:00:00 UTC 2012,54,5,Professional & Other Places=2_College Academic Buildings=2_Medical Centers=1,College Technology Building=1_College Administrative Building=1_College Engineering Building=1
Fri Sep 07 16:00:00 UTC 2012,52,5,Offices=1_Outdoors & Recreation=1_Food=1,Tech Startup=1_Farm=1_Burger Joint=1
Fri Sep 07 17:00:00 UTC 2012,89,12,Shops & Services=2_Professional & Other Places=2_Food=2,Golf Course=1_Tech Startup=1_Office=1
Fri Sep 07 18:00:00 UTC 2012,79,11,Food=2_Outdoors & Recreation=2_College Stadiums=1,Tech Startup=1_Italian Restaurant=1_Soccer Stadium=1
Fri Sep 07 19:00:00 UTC 2012,103,17,Food=7_Outdoors & Recreation=1_Professional & Other Places=1,American Restaurant=2_Performing Arts Venue=1_BBQ Joint=1
Fri Sep 07 20:00:00 UTC 2012,82,15,Arts & Entertainment=4_Travel & Transport=1_Outdoors & Recreation=1,Burger Joint=2_Neighborhood=1_Concert Hall=1
Fri Sep 07 21:00:00 UTC 2012,51,8,Food=1_Nightlife Spots=1,Wine Bar=1_Café=1
Fri Sep 07 22:00:00 UTC 2012,77,1,"",""
Fri Sep 07 23:00:00 UTC 2012,81,2,Arts & Entertainment=1,Music Venue=1
Sat Sep 08 00:00:00 UTC 2012,41,0,"",""
Sat Sep 08 01:00:00 UTC 2012,18,0,"",""
Sat Sep 08 02:00:00 UTC 2012,10,0,"",""
Sat Sep 08 03:00:00 UTC 2012,4,0,"",""
Sat Sep 08 04:00:00 UTC 2012,4,0,"",""
Sat Sep 08 05:00:00 UTC 2012,4,0,"",""
Sat Sep 08 06:00:00 UTC 2012,6,0,"",""
Sat Sep 08 07:00:00 UTC 2012,16,0,"",""
Sat Sep 08 08:00:00 UTC 2012,32,2,Shops & Services=2,""
Sat Sep 08 09:00:00 UTC 2012,44,0,"",""
Sat Sep 08 10:00:00 UTC 2012,41,0,"",""
Sat Sep 08 11:00:00 UTC 2012,41,5,Outdoors & Recreation=2_Food & Drink Shops=1,Neighborhood=1_Hiking Trail=1_Nail Salon=1
Sat Sep 08 12:00:00 UTC 2012,36,10,Food=4_Professional & Other Places=1_Spiritual Centers=1,American Restaurant=1_Electronics Store=1_Sandwich Place=1
Sat Sep 08 13:00:00 UTC 2012,46,8,Shops & Services=2_Outdoors & Recreation=1_Clothing Stores=1,Historic Site=1_Italian Restaurant=1_Residential Building (Apartment / Condo)=1
Sat Sep 08 14:00:00 UTC 2012,45,3,Professional & Other Places=1_Offices=1,Tech Startup=1_Coffee Shop=1
Sat Sep 08 15:00:00 UTC 2012,33,6,Colleges & Universities=3_Food=2_Shops & Services=1,Burger Joint=1_Sporting Goods Shop=1_Café=1
Sat Sep 08 16:00:00 UTC 2012,59,4,Colleges & Universities=2_Gyms or Fitness Centers=1_College Stadiums=1,Mall=1_University=1_College Football Field=1
Sat Sep 08 17:00:00 UTC 2012,55,6,Colleges & Universities=1_Outdoors & Recreation=1_Athletics & Sports=1,College Bookstore=1_Furniture / Home Store=1_Juice Bar=1
Sat Sep 08 18:00:00 UTC 2012,51,7,Colleges & Universities=3_Food=3_Shops & Services=1,Japanese Restaurant=1_Bakery=1_Fast Food Restaurant=1
Sat Sep 08 19:00:00 UTC 2012,86,10,Colleges & Universities=8_Food=1_Professional & Other Places=1,Mediterranean Restaurant=1_Office=1
Sat Sep 08 20:00:00 UTC 2012,88,9,Colleges & Universities=4_Food=4_Travel & Transport=1,Bakery=1_American Restaurant=1_Coffee Shop=1
Sat Sep 08 21:00:00 UTC 2012,75,3,Colleges & Universities=2_Food=1,Sushi Restaurant=1
Sat Sep 08 22:00:00 UTC 2012,55,0,"",""
Sat Sep 08 23:00:00 UTC 2012,52,0,"",""
Sun Sep 09 00:00:00 UTC 2012,32,1,"",""
Sun Sep 09 01:00:00 UTC 2012,13,1,"",""
Sun Sep 09 02:00:00 UTC 2012,20,0,"",""
Sun Sep 09 03:00:00 UTC 2012,15,2,"",""
Sun Sep 09 04:00:00 UTC 2012,2,0,"",""
Sun Sep 09 05:00:00 UTC 2012,1,0,"",""
Sun Sep 09 06:00:00 UTC 2012,5,0,"",""
Sun Sep 09 07:00:00 UTC 2012,9,0,"",""
Sun Sep 09 08:00:00 UTC 2012,32,4,"",Bakery=1_Donut Shop=1
Sun Sep 09 09:00:00 UTC 2012,25,4,Professional & Other Places=2_Food=1_Nightlife Spots=1,Bar=1_Coffee Shop=1
Sun Sep 09 10:00:00 UTC 2012,23,4,Professional & Other Places=1,Spiritual Center=1_Breakfast Spot=1
Sun Sep 09 11:00:00 UTC 2012,32,3,Shops & Services=1,Burger Joint=1
Sun Sep 09 12:00:00 UTC 2012,61,8,Food & Drink Shops=2_Professional & Other Places=2_Food=1,Furniture / Home Store=1_Breakfast Spot=1_Tech Startup=1
Sun Sep 09 13:00:00 UTC 2012,28,6,Outdoors & Recreation=1_Travel & Transport=1_Train Stations=1,Cupcake Shop=1_Campground=1_French Restaurant=1
Sun Sep 09 14:00:00 UTC 2012,87,9,Shops & Services=2_Colleges & Universities=1_Professional & Other Places=1,Dessert Shop=2_Hardware Store=1_Event Space=1
Sun Sep 09 15:00:00 UTC 2012,89,11,Food=2_Gyms or Fitness Centers=2_Colleges & Universities=2,University=2_Train Station=1_Electronics Store=1
Sun Sep 09 16:00:00 UTC 2012,88,5,Colleges & Universities=1_Outdoors & Recreation=1,Drugstore / Pharmacy=1_University=1_Plaza=1
Sun Sep 09 17:00:00 UTC 2012,86,6,Colleges & Universities=2_Food=1,University=1_College Bookstore=1_Sushi Restaurant=1
Sun Sep 09 18:00:00 UTC 2012,89,10,Food=2_Outdoors & Recreation=1_Residences=1,American Restaurant=1_Residential Building (Apartment / Condo)=1_Bridge=1
Sun Sep 09 19:00:00 UTC 2012,68,14,Food=3_Outdoors & Recreation=1,Italian Restaurant=2_Dog Run=1_Mediterranean Restaurant=1
Sun Sep 09 20:00:00 UTC 2012,86,4,Arts & Entertainment=2,Sandwich Place=1_Café=1
Sun Sep 09 21:00:00 UTC 2012,80,0,"",""
Sun Sep 09 22:00:00 UTC 2012,57,2,Arts & Entertainment=1,Music Venue=1
Sun Sep 09 23:00:00 UTC 2012,75,0,"",""
