lat,long,size,languages,user_top10,words_top5,sentiment_average,sentiment_median
37.6107697721462,-123.005150799277,0,"","","",0.0,0
37.6107697721462,-122.999480170097,0,"","","",0.0,0
37.6107697721462,-122.993809540999,0,"","","",0.0,0
37.6107697721462,-122.988138912026,0,"","","",0.0,0
37.6107697721462,-122.982468283218,0,"","","",0.0,0
37.6107697721462,-122.976797654616,0,"","","",0.0,0
37.6107697721462,-122.971127026263,0,"","","",0.0,0
37.6107697721462,-122.9654563982,0,"","","",0.0,0
37.6107697721462,-122.959785770467,0,"","","",0.0,0
37.6107697721462,-122.954115143107,0,"","","",0.0,0
37.6107697721462,-122.94844451616,0,"","","",0.0,0
37.6107697721462,-122.942773889669,0,"","","",0.0,0
37.6107697721462,-122.937103263673,0,"","","",0.0,0
37.6107697721462,-122.931432638216,0,"","","",0.0,0
37.6107697721462,-122.925762013337,0,"","","",0.0,0
37.6107697721462,-122.920091389079,0,"","","",0.0,0
37.6107697721462,-122.914420765483,0,"","","",0.0,0
37.6107697721462,-122.90875014259,0,"","","",0.0,0
37.6107697721462,-122.903079520442,0,"","","",0.0,0
37.6107697721462,-122.897408899079,0,"","","",0.0,0
37.6107697721462,-122.891738278544,0,"","","",0.0,0
37.6107697721462,-122.886067658878,0,"","","",0.0,0
37.6107697721462,-122.880397040121,0,"","","",0.0,0
37.6107697721462,-122.874726422316,0,"","","",0.0,0
37.6107697721462,-122.869055805503,0,"","","",0.0,0
37.6107697721462,-122.863385189725,0,"","","",0.0,0
37.6107697721462,-122.857714575022,0,"","","",0.0,0
37.6107697721462,-122.852043961436,0,"","","",0.0,0
37.6107697721462,-122.846373349008,0,"","","",0.0,0
37.6107697721462,-122.84070273778,0,"","","",0.0,0
37.6107697721462,-122.835032127792,0,"","","",0.0,0
37.6107697721462,-122.829361519087,0,"","","",0.0,0
37.6107697721462,-122.823690911706,0,"","","",0.0,0
37.6107697721462,-122.818020305689,0,"","","",0.0,0
37.6107697721462,-122.812349701079,0,"","","",0.0,0
37.6107697721462,-122.806679097916,0,"","","",0.0,0
37.6107697721462,-122.801008496243,0,"","","",0.0,0
37.6107697721462,-122.7953378961,0,"","","",0.0,0
37.6107697721462,-122.789667297529,0,"","","",0.0,0
37.6107697721462,-122.783996700571,0,"","","",0.0,0
37.6107697721462,-122.778326105268,0,"","","",0.0,0
37.6107697721462,-122.77265551166,0,"","","",0.0,0
37.6107697721462,-122.76698491979,0,"","","",0.0,0
37.6107697721462,-122.761314329698,0,"","","",0.0,0
37.6107697721462,-122.755643741427,0,"","","",0.0,0
37.6107697721462,-122.749973155017,0,"","","",0.0,0
37.6107697721462,-122.744302570509,0,"","","",0.0,0
37.6107697721462,-122.738631987945,0,"","","",0.0,0
37.6107697721462,-122.732961407367,0,"","","",0.0,0
37.6107697721462,-122.727290828816,0,"","","",0.0,0
37.6107697721462,-122.721620252333,0,"","","",0.0,0
37.6107697721462,-122.715949677959,0,"","","",0.0,0
37.6107697721462,-122.710279105737,0,"","","",0.0,0
37.6107697721462,-122.704608535706,0,"","","",0.0,0
37.6107697721462,-122.698937967909,0,"","","",0.0,0
37.6107697721462,-122.693267402387,0,"","","",0.0,0
37.6107697721462,-122.687596839181,0,"","","",0.0,0
37.6107697721462,-122.681926278333,0,"","","",0.0,0
37.6107697721462,-122.676255719884,0,"","","",0.0,0
37.6107697721462,-122.670585163876,0,"","","",0.0,0
37.6107697721462,-122.664914610349,0,"","","",0.0,0
37.6107697721462,-122.659244059345,0,"","","",0.0,0
37.6107697721462,-122.653573510906,0,"","","",0.0,0
37.6107697721462,-122.647902965073,0,"","","",0.0,0
37.6107697721462,-122.642232421886,0,"","","",0.0,0
37.6107697721462,-122.636561881389,0,"","","",0.0,0
37.6107697721462,-122.630891343621,0,"","","",0.0,0
37.6107697721462,-122.625220808624,0,"","","",0.0,0
37.6107697721462,-122.61955027644,0,"","","",0.0,0
37.6107697721462,-122.61387974711,0,"","","",0.0,0
37.6107697721462,-122.608209220676,0,"","","",0.0,0
37.6107697721462,-122.602538697178,0,"","","",0.0,0
37.6107697721462,-122.596868176658,0,"","","",0.0,0
37.6107697721462,-122.591197659157,0,"","","",0.0,0
37.6107697721462,-122.585527144717,0,"","","",0.0,0
37.6107697721462,-122.57985663338,0,"","","",0.0,0
37.6107697721462,-122.574186125186,0,"","","",0.0,0
37.6107697721462,-122.568515620176,0,"","","",0.0,0
37.6107697721462,-122.562845118393,0,"","","",0.0,0
37.6107697721462,-122.557174619877,0,"","","",0.0,0
37.6107697721462,-122.551504124671,0,"","","",0.0,0
37.6107697721462,-122.545833632814,0,"","","",0.0,0
37.6107697721462,-122.540163144349,0,"","","",0.0,0
37.6107697721462,-122.534492659317,0,"","","",0.0,0
37.6107697721462,-122.52882217776,0,"","","",0.0,0
37.6107697721462,-122.523151699718,0,"","","",0.0,0
37.6107697721462,-122.517481225233,0,"","","",0.0,0
37.6107697721462,-122.511810754346,0,"","","",0.0,0
37.6107697721462,-122.506140287099,0,"","","",0.0,0
37.6107697721462,-122.500469823533,0,"","","",0.0,0
37.6107697721462,-122.49479936369,11,en=11,a_mawhinney=2 tecgirl=2 EdWallick=1 JulierLove=1 yatown_popular=1 Giddycat=1 leizljoy85=1 Ruxputin=1 summersumz=1,beach=6 rockaway=3 bah=3 pacific=2 highway=2,4.0,6
37.6107697721462,-122.48912890761,0,"","","",0.0,0
37.6107697721462,-122.483458455336,0,"","","",0.0,0
37.6107697721462,-122.477788006908,0,"","","",0.0,0
37.6107697721462,-122.472117562368,0,"","","",0.0,0
