time,day,hour,minute,count,fsq_count,CategorieParents,Categories,Venues
Sun Sep 09 00:00:00 UTC 2012,6,0,0,1584,77,Nightlife Spots=40_Food=20_Arts & Entertainment=5_Travel & Transport=7,Nightclub=10,RISE Lodi=2_Hotel Indigo=2_Brother Jimmy's BBQ=2_Lavo Restaurant and Nightclub=2_Gramercy Theatre=2_SLATE=1_Tribeca Grand Hotel=1_Buceo 95=1_Cornerstone Tavern=1_The Whiskey Brooklyn=1_Surf City (BBQ/Lounge)=1_Lodge=1_Miss Favela=1_Corner Bistro=1_Zack's Oak Bar and Grill=1_Revel=1_Tenjune=1_Spice Market=1_Flight 151=1_Gold Bar=1_My Disney World!=1_Brooklyn=1_Becco=1_Joel's House=1_675 Bar=1_Milano's Bar=1_Bagatelle New York=1_Empanada Mama=1_Bell Book & Candle=1_B Bar & Grill=1_Stir=1_T.J.'s BOOM Sports Dining Lounge=1_Hotel Chantelle=1_Affinia Gardens=1_Therapy NYC=1_Gilbey's=1_Times Square=1_The Park=1_Highlands Bar=1_Whiskey Tavern=1_The Abbey=1_Boiler Room=1_National Car Rental=1_Walter's=1_Heathers=1_The Public House=1_Custom Wine Bar=1_Off The Wall=1_Colonnade=1_Alma=1_The Blind Barber=1_Ditch Plains=1_Firefly=1_Rosemary’s Enoteca & Trattoria=1_Sunway Restaurant=1_Yankee Tavern=1_Greenhouse=1_Papaya Dog=1_Ugly Kitchen=1_Pourhouse 17=1_Mister H=1_Provocateur=1_Shoolbred's=1_Glasslands Gallery=1_LF Boutique=1_Canz @ Citi Roadhouse=1_Stash=1_Pacha NYC=1_Tj Sports Bar=1_Waldorf-Astoria Hotel=1_Beauty & Essex=1_Pianos=1
Sun Sep 09 00:30:00 UTC 2012,6,0,30,1525,82,Nightlife Spots=39_Residences=6_Food=14_Arts & Entertainment=7_Travel & Transport=9,Bar=12,Union Pool=3_Starbucks=1_Lincoln Tunnel=1_Klassi Kave=1_Stir=1_Tette Night Club=1_Barcade=1_CATCH ROOF=1_Tiger Beat=1_NEP Studios=1_Real Housewives of Hell's Kitchen Set=1_Newark PATH Station=1_Dillinger's Pub and Grille=1_Solas=1_Williamsburg Bridge=1_KTCHN=1_Brooklyn Bowl=1_Blind Pig=1_Maritime Hotel=1_Greeley Square=1_M1-5 Lounge=1_Country Inn & Suites By Carlson=1_Crime Scene Lounge=1_Pizza World=1_Sbarro=1_Tre Restaurant & Wine Bar=1_Delta Air Lines Flight 383=1_773 Lounge=1_480 St Marks Avenue=1_The 13th Step=1_Common Ground=1_Gate B20A / B20B=1_White Castle=1_Pavillion apartments=1_Mad River Bar & Grille=1_Hotel Chantelle=1_Pegu Club=1_L'Artusi=1_MTA Subway - Beverley Rd (Q)=1_Angelika Film Center=1_Roll N Roaster=1_Casa Czarinakem=1_Spitzer's Corner=1_S48=1_Times Square=1_Chandelier Room at W Hotel=1_Billy's Sports Bar=1_PH-D at Dream Downtown=1_Jaguars 3=1_La Vie Lounge=1_Off The Wagon Bar & Grill=1_Fat Cat=1_Maracas=1_Casa de Kostovny=1_Yo Olde Homestead=1_SoHo House=1_Trinity Restaurant Bar & Lounge=1_Session 73=1_The Standard - East Village=1_Canteen Indian Bistro=1_DeSalvo House <3=1_Sweet Jane's=1_Terroir=1_R Bar=1_The World Bar=1_Georgia Diner=1_The Standard Grill=1_Beauty & Essex=1_BP Gas Station=1_MTA Subway - 161st St/Yankee Stadium (4/B/D)=1_Veranda=1_Helen Hayes Theatre=1_The Counting Room=1_Pacha NYC=1_El Moderno=1_Sapphire Gentlemen's Club=1_Brass Monkey=1_Industry Bar=1_Karaoke Duet 35=1_Big Momma's House=1
Sun Sep 09 01:00:00 UTC 2012,6,1,60,1292,74,Nightlife Spots=35_Food=12_Residences=7_Outdoors & Recreation=7_Arts & Entertainment=4_Travel & Transport=6,Bar=11,"University Place Restaurant=2_Highline Ballroom=2_Tribeca Grand Hotel=2_Back Woods=1_La Linea=1_Stir=1_Pilsener Haus & Biergarten=1_Mobil=1_Zebra Lounge=1_Gossip=1_Brooklyn Bowl=1_New York Penn Station=1_Saigon Market=1_Harp 'n Bard=1_Alamo ""The Cube""=1_Netflix=1_Revel=1_Legion=1_Misin Shin Salon=1_Continental=1_The Spotted Pig=1_Mi Casa=1_The Lemon=1_Ciao Wine Bar=1_Angel's Share=1_Looney Bin=1_Dylan Murphy's=1_The Westway=1_675 Bar=1_Pencil Factory=1_Stoop 344=1_1st Snow of 2012 in Coney Island Brooklyn=1_Green Rock Tap & Grill=1_Negro Claro Lounge=1_Hotel Chantelle=1_XES Lounge=1_Mehanata Bulgarian Bar=1_Therapy NYC=1_Gilbey's=1_Fat Buddha=1_Mama's Famous Pizza & Burgers=1_Newark Liberty International Airport (EWR)=1_324 East 81 St=1_Cafe 81=1_Sin City Gentlemen's Cabaret=1_Sunita=1_Lavo Restaurant and Nightclub=1_Washington Square Park=1_SoHo House=1_The Nest=1_P.J. Clarke's=1_Ventanas=1_Under the Hudson River=1_Sunnyside Arch=1_Bungalo Lounge=1_Knockouts Go-Go=1_AkAsh Asylum=1_Julia's House=1_The Blind Barber=1_The NoMad Hotel=1_Gracie's Hammer=1_Artichoke Basille’s Pizza & Brewery=1_Lilium=1_Aspen Social Club=1_Fat Baby=1_My Big Comfy Cozy Bed ! Zzzz=1_Element New York Times Square West=1_The Halal Guys=1_Andresflava HQ=1_Dunkin' Donuts=1_Darkroom=1"
Sun Sep 09 01:30:00 UTC 2012,6,1,90,1056,57,Nightlife Spots=29_Food=4_Arts & Entertainment=7_Travel & Transport=7,Bar=12,Tammany Hall=2_The Minor Arcana=2_Tribeca Grand Hotel=2_Santos Party House=1_Chika's Room ♔=1_Phoenix=1_Pig 'n' Whistle=1_Times Square=1_Elsa=1_W New York - Times Square=1_Ace Bar=1_Pivotal Labs=1_Chelsea Star Hotel=1_The Wicked Wolf=1_Madonna MDNA Concert=1_Highline Ballroom=1_Villa della Vigna=1_Upstairs=1_EasternBloc=1_Hudson Terrace=1_The Commodore=1_Skylark=1_Grand Central Terminal=1_Barracuda=1_Willoughby Hall=1_Duff's=1_Yankee Stadium=1_Empire State Building=1_The Cobra Club=1_The Patriot Saloon=1_The Anchor=1_Caffe Cafe=1_RISE Lodi=1_Pacha NYC=1_Thompson LES Hotel=1_161st And Jerome And Woodycrest=1_Stone Street Coffee Company=1_photobooth 1=1_J. Fallon's Tap Room=1_The Sunburnt Calf=1_Jake's Saloon=1_Blockheads Burritos=1_Peninsula Hotel=1_Noonan Towers=1_Le Bain=1_Phebe's=1_55 John Street=1_R Bar=1_Barcade=1_XL Nightclub=1_Avenue=1_Flaming Saddles Saloon=1_NEP Studios=1_B Bar & Grill=1
Sun Sep 09 02:00:00 UTC 2012,6,2,120,964,39,Nightlife Spots=19_Food=6_Travel & Transport=8,Bar=6,"Posh=2_Tacos y Quesadillas Mexico=2_Veranda=1_Broadway Deli=1_Dingo's Den=1_MTA Subway - 61st St/Woodside (7)=1_Pho 32 & Shabu=1_230 Fifth Rooftop Lounge=1_Mullane's=1_MTA B46 Bus Stop=1_Lair Lounge=1_The Meatball Shop=1_Prospect park BQ stop=1_M1-5 Lounge=1_The Lounge=1_PDT=1_Bar 4=1_Lorimer & Metropolitan, NY=1_Tom & Jerry's=1_MTA Subway - 23rd St (6)=1_B48 Bus Jackson Ave & Skillman Ave=1_Four Points by Sheraton=1_The Patriot Saloon=1_Phukét Lounge=1_The Jane Hotel=1_Fiddlesticks Pub & Grill=1_White Horse Tavern=1_Lorimer street=1_Happy Ending Lounge=1_Culture Club=1_The DL=1_Ulysses Folk House=1_Insomnia Cookies=1_The Camizzi Car Hold=1_NEP Studios=1_Sheraton New York Hotel & Towers=1_LF Boutique=1"
Sun Sep 09 02:30:00 UTC 2012,6,2,150,778,41,Nightlife Spots=19_Food=4_Residences=4_Travel & Transport=6,Bar=7,The McKibbin Lofts=2_Yankee Stadium=2_Aire 200 West 67th Street=2_La Casa De Lopez=1_Off The Wagon Bar & Grill=1_Hoboken PATH Station=1_Loop Lounge=1_The Malt House=1_Lilium=1_Tribeca Grand Hotel=1_183 Mott=1_Dublin House=1_PH-D at Dream Downtown=1_No Fun=1_Tom & Jerry's=1_Crif Dogs=1_Silver Star Diner=1_Yankee Tavern=1_Pete's Candy Store=1_The Lord's House=1_The Park=1_Empire Hotel =1_Phukét Lounge=1_Hilton New York=1_Q44 First Stop=1_Sugar's School=1_Astoria Brewhouse=1_Staten Island Ferry - Whitehall Terminal=1_The Camizzi Grapevine=1_1 West Street=1_Crest Hardware=1_Le Bain=1_Midtown 1015 Sutton Place main bar=1_McDonald's=1_XL Nightclub=1_HALAL RESTAURANT=1_67 Orange Street=1_Avenue=1
Sun Sep 09 03:00:00 UTC 2012,6,3,180,706,32,Nightlife Spots=11_Residences=6_Food=10_Arts & Entertainment=2,Bar=5,Sexydredmon@Home=2_Kittyville=1_The Darby=1_Cosmic Diner=1_9th Ave Saloon=1_MTA Subway - Queensboro Plaza (N/Q/7)=1_Santos Party House=1_Slane=1_Griffin=1_The Bowery Diner=1_Lavo Restaurant and Nightclub=1_Katz's Delicatessen=1_Japas 38=1_TK's Deli=1_Umbrella Lounge=1_Thunder Jackson's=1_WindMill Of Hoboken=1_Bay Ridge=1_Comedy Cellar=1_Matchless=1_Fat Baby=1_Home=1_Chelsea Papaya=1_Camizzi's Place=1_Isla Verde Cafe=1_Book Chang Dong Soon Tofu=1_My Block=1_Bar None=1_Iguana=1_LaVie=1_Avenue=1
Sun Sep 09 03:30:00 UTC 2012,6,3,210,545,15,Music Venues=1_Nightlife Spots=5_Residences=1_Food=3_Shops & Services=1_Arts & Entertainment=2_Travel & Transport=2,Hotel=2_Bar=2,Yummy Fried Chicken=1_Madonna MDNA Concert=1_Ritz Bar and Lounge=1_The Addison=1_Anna Maria Pizza & Pasta=1_Post Office Whiskey Bar=1_Fat Baby=1_Wharf Bar & Grill=1_Karaoke Boho=1_Public Assembly=1_Bagelsmith=1_The Halal Guys=1_The London NYC=1_Sheraton New York Hotel & Towers=1_Apple Store=1
Sun Sep 09 04:00:00 UTC 2012,6,4,240,383,12,Nightlife Spots=3_Residences=1_Shops & Services=1_Professional & Other Places=1_Food=3_Arts & Entertainment=1_Outdoors & Recreation=1_Travel & Transport=1_Stadiums=1,Nightclub=2,"1 Oak=2_Duane Reade=1_Whiskey Tavern=1_Katz's Delicatessen=1_DRP ENTERTAINMENT CRIB=1_Lucky's Famous Burgers=1_Queens, New York=1_BeersNBars.com  Big Apple=1_New York Penn Station=1_Flee Bee's House=1_MetLife Stadium=1"
Sun Sep 09 04:30:00 UTC 2012,6,4,270,330,15,Airports=2_Professional & Other Places=1_Residences=2_Food=1_Travel & Transport=9_Outdoors & Recreation=2,Airport=5,LaGuardia Airport (LGA)=2_John F. Kennedy International Airport (JFK)=2_815 Gerard Ave=1_My Apartment=1_Newark=1_American Airlines Ticket Counter=1_Hilton Club New York=1_Terminal D=1_Sugar Cafe=1_MTA Bus: Bx5 / Bx12 & +SBS / Bx23 / Bx24 / Bx29 / Q50 / BxM8 at Pelham Bay (Bruckner Blvd)=1_Park Slope=1_LGA - Central Terminal - American Airlines Baggage Service Office=1_BGC 2nd Ave=1
Sun Sep 09 05:00:00 UTC 2012,6,5,300,270,9,Airports=2_Professional & Other Places=1_Residences=3_Travel & Transport=3_Outdoors & Recreation=2,Home (private)=3,LaGuardia Airport- Central Terminal Concourse C=1_1460 Pennsylvania Avenue | F1=1_My Little Corner Of The World=1_Williamsburg=1_Meg & El's Shack=1_American Airlines Checkin=1_ABC News Headquarters=1_Throgs Neck Bridge Toll Plaza=1_Battery Park City Esplanade=1
Sun Sep 09 05:30:00 UTC 2012,6,5,330,249,21,Professional & Other Places=2_Food=2_Outdoors & Recreation=7_Travel & Transport=9,Park=5_Airport=5,John F. Kennedy International Airport (JFK)=4_NYC Century Bike Tour=3_NYPD - 52nd Precinct=1_Salsa's Cafe Restaurant=1_Brooklyn=1_Cafeteria=1_Tompkinsville Park=1_Central Park - North End=1_Kings County ED=1_Staten Island Ferry - St. George Terminal=1_Delta Sky Club=1_Tappen Park=1_American Airlines - Admirals Club LGA=1_99¢ Fresh Pizza=1_LaGuardia Airport (LGA)=1_Sheraton New York Hotel & Towers=1
Sun Sep 09 06:00:00 UTC 2012,6,6,360,234,22,Airports=3_Residences=3_Food=6_Shops & Services=2_Outdoors & Recreation=4_Travel & Transport=6,Airport Terminal=3,Newark International Airport Building 15=2_Dunkin' Donuts=2_Terminal 5=1_@ my Penthouse..=1_Pizza On The Run=1_MTA Subway - 50th St (D)=1_Hudson River Greenway=1_House Of Jello=1_7-Eleven=1_Newark International Airport Bus To Port Street=1_248 East Deli & Grocery Corp=1_Starbucks=1_Coney Island Beach & Boardwalk=1_NYC Century Bike Tour=1_La Casa de Mum=1_New York Sports Grill=1_NYC Century Tour - Prospect Park Rest Stop=1_LF Boutique=1_MTA - Q66 Bus=1_David's Check Cashing=1
Sun Sep 09 06:30:00 UTC 2012,6,6,390,209,20,Gyms or Fitness Centers=2_Shops & Services=6_Food=4_Professional & Other Places=3_Outdoors & Recreation=3_Travel & Transport=3,Gym=2_Government Building=2_Park=2_Coffee Shop=2,VIP Wash & Lube=1_Delta - Flight 2763=1_King & Grove Williamsburg=1_DSW Designer Shoe Warehouse=1_Pivotal Labs=1_Dunkin' Donuts=1_ShopRite=1_Joyce Kilmer Park=1_NYRR Bronx 10 mile=1_Rochelle Park Public Library=1_Navy Operational Support Center Bronx=1_Gencarelli's Bakery=1_Starbucks=1_Rochelle Park Police Department=1_NYC Century Bike Tour=1_JFK Inn Jamaica=1_Planet Fitness=1_Rochelle Park Municipal Center=1_24 Hour Fitness=1_Vanderbilt YMCA=1
Sun Sep 09 07:00:00 UTC 2012,6,7,420,262,40,Airports=3_Food=5_Travel & Transport=12_Outdoors & Recreation=15,Field=7,NYRR Bronx 10 mile=7_Terminal 5=2_LaGuardia Airport (LGA)=2_Starbucks=2_Joyce Kilmer Park=2_The House Of Dandridge=1_Madison Square Park=1_Newark Liberty International Airport (EWR)=1_Bronx=1_MTA Subway - 59th St/Columbus Circle (A/B/C/D/1)=1_Grand Central Terminal=1_Prospect Park=1_Lounge 47=1_John F. Kennedy International Airport (JFK)=1_Vernon LIC=1_Terminal 2=1_Yankee Tavern=1_59th Street Bridge=1_The Madison Square Garden Company=1_New York Sports Club=1_AeroNuova=1_1040 46th Avenue Long Island City NY=1_MTA Subway - Parkside Ave (Q)=1_NYC Century Bike Tour 2011 Brooklyn Start=1_The Standard - High Line=1_Breast Cancer Walk=1_26 Grove=1_LA Fitness=1_MTA Subway - Pelham Parkway (2/5)=1_Tabernacle of Praise Church=1
Sun Sep 09 07:30:00 UTC 2012,6,7,450,332,53,Gyms or Fitness Centers=3_Shops & Services=8_Residences=5_Professional & Other Places=8_Travel & Transport=10_Outdoors & Recreation=16,Field=10,"NYRR Bronx 10 mile=10_NYC Century Bike Tour=2_United Club - Terminal C3=2_NYC Century Bike Tour 2011 Brooklyn Start=2_Best Deli Grocery Grill=1_The MotherShip=1_John F. Kennedy International Airport (JFK)=1_Equinox=1_MTA Subway - 14th St/Union Square (L/N/Q/R/4/5/6)=1_U.S. Army Garrison-Fort Hamilton Army Base=1_Old Navy=1_Pivotal Labs=1_30-95 29th St, Astoria=1_MTA Subway - 116th St (2/3)=1_Powdermaker Hall=1_MTA Subway - Freeman St (2/5)=1_Sirius Dog Run, Kowsky Plaza=1_Borough Of Manhattan Community College @ Murray St=1_City Island Harbor=1_Sunoco A Plus=1_1170 Lincoln=1_St. Peter's Church=1_The boss house=1_Marine Park Track=1_The Teleport=1_Fairway Market=1_Fire Foe=1_New York Sports Club=1_VIP Wash & Lube=1_MTA - Corona Refuse Train Yard=1_Talmud Torah=1_Avalon At North Bergen Gym=1_Subway C=1_Delta Airlines=1_New York Penn Station=1_Shafi Residence=1_MetLife Stadium=1_Central Park West=1_Mt. Neboh Baptist Church=1_Draining the Dogs=1_Port Authority Bus Terminal=1"
Sun Sep 09 08:00:00 UTC 2012,6,8,480,400,45,Airports=7_Professional & Other Places=4_Food=7_Residences=3_Shops & Services=3_Arts & Entertainment=4_Travel & Transport=13_Outdoors & Recreation=7_Stadiums=3,Airport Terminal=7,Starbucks=4_MetLife Stadium=3_LGA - American Airlines Terminal=2_NYC Century Bike Tour 2011 Brooklyn Start=2_Komen Greater NYC Race for the Cure=2_TSA Security Checkpoint Terminal 8=1_MTA Q17/Q25/Q34 - Booth Memorial Ave=1_Hamilton Park Small Breed Dog Run=1_Cape Liberty Cruise Terminal=1_V's House=1_Turkish Center=1_NYRR Bronx 10 mile=1_Prospect Park=1_Bagels N Greens=1_Hilton Newark Airport=1_Official Jetblue Terminal-JFK Int'l Airport=1_Pier 88=1_Flywheel=1_LIRR - Jamaica Station - Track 7=1_Floyd Hall Arena Snack Bar=1_EWR - Terminal A=1_John F. Kennedy International Airport (JFK)=1_Hbzz Hizzle=1_YMCA Sports Complex at Park Slope Armory=1_Central Park=1_L7 Tailgate=1_24 Hour Fitness=1_The Sky Pad=1_JFK AA terminal arrivals=1_Agape Love International=1_American Airlines Departures=1_NYC Taxi=1_CIBO Express Gourmet Market=1_Stuyvesant Cove Park=1_Marine Park Baseball Field #3=1_Masagana=1_Mercedes-Benz Fashion Week Monique Lhuillier Show=1
Sun Sep 09 08:30:00 UTC 2012,6,8,510,549,61,Airports=5_Gyms or Fitness Centers=4_Shops & Services=7_Professional & Other Places=11_Food=5_Arts & Entertainment=6_Outdoors & Recreation=12_Travel & Transport=13_Spiritual Centers=4,Gym=4_Church=4,"Komen Greater NYC Race for the Cure=3_Dunkin' Donuts=2_Abyssinian Baptist Church=1_Anne's Bar & Grill=1_Vision Church=1_Lunt-Fontanne Theatre=1_Central Cafe=1_John F. Kennedy International Airport (JFK)=1_1310=1_French Culinary Institute=1_Astoria Park Tennis Courts=1_Pivotal Labs=1_Nussbaum & Wu=1_West Side - NY=1_City of NY Parks & Recreation Department=1_Sands Point, NY=1_Hoboken Gourmet Company=1_St. Luke's Roman Catholic Church=1_My Place  Where Dogs Rule=1_Meadowlands Parking Lot=1_Manhattan Park Gym #3 (Bldg 10)=1_Empire State Building=1_Grand Central Terminal=1_Prospect Park=1_Boom Fitness=1_Victoria's Secret PINK=1_MTA Subway - 30th Ave (N/Q)=1_Terminal 4=1_310 East 70th Street=1_NY Rangers Dog Walk 2012=1_Terminal 5=1_Corbin-Hillman Communications=1_Central Park - Making Strides=1_American Airlines - Admirals Club JFK=1_The Empire Hotel Rooftop=1_50 Central Park West=1_Broadway on Broadway=1_New York Sports Club=1_Virgin America Terminal=1_Edgewater, NJ=1_Elvis Duran & the Morning Show=1_Target=1_Westway Hotel & Hostel La Guardia Airport=1_McKinley Park=1_American Veterans Memorial Pier=1_Borden Bridge=1_Cathedral of St. John the Divine=1_Central Park MulchFest Site (January 7 and 8, 2012)=1_Bikram Yoga NYC - Midtown=1_Marine Park Baseball Field #3=1_NYC Century Bike Tour 2011 Brooklyn Start=1_MetLife Stadium=1_Manhattan Bridge=1_Gate A2=1_Mercedes-Benz Fashion Week Monique Lhuillier Show=1_Susan G. Komen Race For The Cure.=1_Pilates ProWorks=1_LaGuardia Airport (LGA)=1"
Sun Sep 09 09:00:00 UTC 2012,6,9,540,760,64,Professional & Other Places=5_Shops & Services=11_Food=21_Arts & Entertainment=7_Outdoors & Recreation=8_Travel & Transport=10_Stadiums=5,Coffee Shop=6,"MetLife Stadium=4_Starbucks=3_Flywheel=2_Mi Colombia Restaurant=1_Laundry Cave=1_MTA Subway - Bay Parkway (D)=1_LGA - American Airlines Terminal=1_Newark Liberty International Airport (EWR)=1_Track 3=1_Saddle Brook=1_John F. Kennedy International Airport (JFK)=1_Yum-yum Yogurt And Cafe=1_Equinox=1_Dag Hammarskjöld Plaza=1_Newark International Airport - Air Canada=1_John Jay College - New Building=1_Cafe Grumpy=1_1776 Deli Grocery=1_Mr Sandwich=1_St. Thomas The Apostle=1_SoulCycle Union Square=1_Arthur Ashe Stadium - USTA Billie Jean King National Tennis Center=1_Fiorello's=1_Nathan's Famous=1_Feile=1_Manhattan Fencing Center=1_The Coffee Bean & Tea Leaf=1_Van Alst Playground=1_Bagel Boy=1_Central Park, New York, USA=1_Barnes & Noble Cafe=1_Pathmark=1_Blue ribbon fruit store=1_Astoria Park Track=1_East 7 Baptist Church=1_MTA Subway - Neck Rd (Q)=1_Stacks Pancake House & Cafe=1_Hilltop Restaurant=1_Broadway on Broadway=1_Columbia Farmer's Market=1_Raylz Yard/Depot=1_Planet Fitness=1_Mad Mike's Man Cave=1_Metro Church=1_Queens Village=1_Candlewyck Diner=1_Midtown Restaurant=1_New York Penn Station=1_Marine Park=1_D'Agostino at the Archives=1_CBS Broadcast Center=1_Strictly Bicycles=1_Amtrak Regional To Boston=1_Brooklyn, NY=1_Lincoln Center Plaza (Josie Robertson Plaza)=1_Gramercy Theatre=1_LaGuardia Airport (LGA)=1_Elmont, NY=1"
Sun Sep 09 09:30:00 UTC 2012,6,9,570,919,85,Gyms or Fitness Centers=6_Professional & Other Places=9_Food=18_Shops & Services=14_Arts & Entertainment=11_Outdoors & Recreation=19_Travel & Transport=9,Gym=6_Coffee Shop=6,"MetLife Stadium=4_Starbucks=3_Prospect Park Carousel=2_Whitney Museum of American Art=1_American Veterans Memorial Pier=1_Perkins Restaurant & Bakery=1_MetLife Parking Lot G=1_Electchester Cooperative=1_Alice In Wonderland=1_Leo's Bagels=1_Williamsburg, Brooklyn=1_The Teleport=1_Forest Park=1_101 Street Soccer Field=1_Colesium Gym & Fitness Center=1_Cosme Coney Island Boardwalk Charity Run=1_LA Fitness=1_New Wave Cafe=1_Nyc Century Marine Park Rest Stop=1_Consolidated Edison of NY=1_Nathan's Famous=1_Lunt-Fontanne Theatre=1_Port Authority Bus Terminal=1_Howl Bowl=1_Sanctuary=1_Central Park- W 69th St Entrance Garden=1_Little Ferry=1_Hillsong NYC=1_Broadway on Broadway=1_Central Park=1_Cafe La Maison=1_Getty Gas Station=1_Ace Hardware=1_Esurance Booth - US Open=1_New York Sports Club=1_North End Ave Dog Run=1_St. Patrick's Church=1_Newark Liberty International Airport (EWR)=1_New York Health & Racquet Club=1_Rockaway Beach, NY=1_The Strip - Astoria Park=1_John F. Kennedy International Airport (JFK)=1_Blue Bottle Coffee=1_MTA Bus Stop - X17, S44, S59, S94=1_Central Park Boathouse=1_Hebrew Union College=1_Home Depot=1_Komen Greater NYC Race for the Cure=1_Eatery=1_Targee Milk & Things=1_Chaise23=1_Murry Bergtraum Verizon High School Athletic Field=1_NJT - Plauderville Station (MBPJ)=1_CollegeBound Network=1_Seventh House=1_MTA Subway - Van Siclen Ave (J/Z)=1_Meadowlands Parking Lot=1_161 Bus Stop=1_Cafe Oliviero=1_Susan G. Komen Race For The Cure.=1_Greater Centennial AME Zion Church=1_Majestic Theatre=1_Douet-Henry House=1_Brooklyn Flea=1_Cookshop=1_Chase=1_The Coffee Bean And Tea Leaf=1_Fairway Market=1_Le Paris Dakar=1_Guggenheim Museum=1_Palombo Bakery=1_Chelsea Studios=1_L7 Tailgate=1_Hilton New York=1_Push Fitness Club=1_Manhattan Bridge=1_Brooklyn Tabernacle=1_Force Fitness Club=1_Dunkin' Donuts=1"
Sun Sep 09 10:00:00 UTC 2012,6,10,600,1119,98,Shops & Services=13_Professional & Other Places=17_Food=21_Travel & Transport=14_Outdoors & Recreation=12_Arts & Entertainment=18_Spiritual Centers=6_Stadiums=8,Event Space=6_Church=6_Football Stadium=6,"MetLife Stadium=6_Komen Greater NYC Race for the Cure=3_Meadowlands Parking Lot=2_Broadway on Broadway=2_NYRR Bronx 10 mile=2_Dunkin' Donuts=2_Playground Grand Street=1_Manhattan, NY=1_Yankee Stadium=1_Incarnation Church=1_Terminal 4=1_Gate A2=1_Staten Island Ferry - St. George Terminal=1_Little Skips=1_McDonald's=1_St Simon And Jude=1_Starbucks=1_St. Andrew The Apostle Church=1_Marine Park=1_Queens County Farm Museum=1_Douglaston Parkway=1_Port Authority Bus Terminal=1_Carlo's City Hall Bake Shop=1_El Beit=1_Uptown Community Church=1_Fairfield Inn by Marriott East Rutherford Meadowlands=1_riverdale wellness center=1_Xanadu=1_Alexander Hamilton's Grave=1_IHOP=1_National September 11 Memorial at World Trade Center=1_Hotel Carter=1_Our Lady of Mount Carmel R.C. Church=1_NY Apartment=1_Super Stop & Shop=1_LL CooL Riss' House=1_11th Street Cafe=1_Grand Central Market=1_Bethel Gospel Assembly=1_Milk Studios=1_Overpeck County Park=1_Cupping Room Cafe=1_John F. Kennedy International Airport (JFK)=1_Virgin America Terminal=1_Marquis Theatre=1_Blue Bottle Coffee=1_2012 US Open Tennis Championships=1_Google New York=1_Central Park - Squirrel Alley=1_Jane Restaurant=1_First Presbyterian and Trinity Church=1_Staples=1_Style Coalition NYFW Influencer Lounge=1_Mercedes-Benz Fashion Week Monique Lhuillier Show=1_Stacks Pancake House & Cafe=1_M2M Mart=1_Columbus Circle=1_3rd Ave Deli=1_Gourmet Guild=1_American Museum of Natural History=1_Our Beach House=1_Strive Health & Fitness=1_Retro Fitness of Staten Island=1_Think Coffee=1_IZOD Center=1_Spencer Pilates Arts=1_JFK AirTrain - Terminal 4=1_Toys""R""Us=1_Wonder Bagels=1_Newark Penn Station=1_5th Ave Street Festival=1_Troy Towers=1_Secaucus-Hudson Masonic Temple=1_Bethesda Fountain=1_Staten Island Ferry - Whitehall Terminal=1_Enid's=1_Duane Reade=1_MTA Subway - 161st St/Yankee Stadium (4/B/D)=1_Birdland Jazz Club=1_The View=1_L7 Tailgate=1_Arch Diner=1_Family store=1_Cafe Dada=1_Sheraton Tribeca=1_Prospect Park Loop=1_Studio Mercedes Benz Fashion Week=1"
