time,day,hour,minute,count,fsq_count,CategorieParents,Categories,Venues,Coord
Thu Sep 06 07:30:00 UTC 2012,3,7,450,3,0,"","","",""
Thu Sep 06 08:00:00 UTC 2012,3,8,480,1,0,"","","",""
Thu Sep 06 08:30:00 UTC 2012,3,8,510,3,0,"","","",""
Thu Sep 06 09:00:00 UTC 2012,3,9,540,2,0,"","","",""
Thu Sep 06 09:30:00 UTC 2012,3,9,570,9,1,Athletics & Sports=1_Outdoors & Recreation=2,Golf Course=1_Other Great Outdoors=1,City of Cupertino=1,Other Great Outdoors=37.32252989 -122.03338623_Golf Course=37.32252989 -122.03338623
Thu Sep 06 10:00:00 UTC 2012,3,10,600,7,1,Offices=1_Professional & Other Places=1,Tech Startup=1,Apple - Infinite Loop 5=1,Tech Startup=37.33190564 -122.0308063
Thu Sep 06 10:30:00 UTC 2012,3,10,630,21,1,Food=1,Café=1,Apple Inc. — Lobby Cafe=1,Café=37.331657 -122.029901
Thu Sep 06 11:00:00 UTC 2012,3,11,660,12,1,Professional & Other Places=1,Office=1,Apple Inc.=1,Office=37.331653 -122.03072304
Thu Sep 06 11:30:00 UTC 2012,3,11,690,17,1,Food=1,Coffee Shop=1,It's A Grind Coffee House=1,Coffee Shop=37.32252191 -122.01800004
Thu Sep 06 12:00:00 UTC 2012,3,12,720,13,3,Food=3,Sandwich Place=1_Pizza Place=1_BBQ Joint=1,Ike's Lair=1_Armadillo Willy's=1_Gumbas=1,BBQ Joint=37.321548 -122.031964_Pizza Place=37.322747 -122.05366198_Sandwich Place=37.3225286 -122.04088039
Thu Sep 06 12:30:00 UTC 2012,3,12,750,6,1,Professional & Other Places=1,Building=1,Boyenga Team - Intero RE=1,Building=37.32671081 -122.03279899
Thu Sep 06 13:00:00 UTC 2012,3,13,780,5,0,"","","",""
Thu Sep 06 13:30:00 UTC 2012,3,13,810,9,2,Food & Drink Shops=1_Shops & Services=1_Food=1,Korean Restaurant=1_Grocery Store=1,99 Ranch Market 大華超級市場=1_Kong Tofu & BBQ Korean Cuisine=1,Grocery Store=37.336706 -122.01513646_Korean Restaurant=37.322375 -122.017829
Thu Sep 06 14:00:00 UTC 2012,3,14,840,6,1,Offices=1_Professional & Other Places=1,Tech Startup=1,LiveOps=1,Tech Startup=37.32358701 -122.00458711
Thu Sep 06 14:30:00 UTC 2012,3,14,870,6,0,"","","",""
Thu Sep 06 15:00:00 UTC 2012,3,15,900,16,1,Professional & Other Places=1,Office=1,Apple Inc.=1,Office=37.331653 -122.03072304
Thu Sep 06 15:30:00 UTC 2012,3,15,930,6,0,"","","",""
Thu Sep 06 16:00:00 UTC 2012,3,16,960,3,0,"","","",""
Thu Sep 06 16:30:00 UTC 2012,3,16,990,9,1,Food=1,Coffee Shop=1,Starbucks=1,Coffee Shop=37.32199665 -122.03273177
Thu Sep 06 17:00:00 UTC 2012,3,17,1020,6,0,"","","",""
Thu Sep 06 17:30:00 UTC 2012,3,17,1050,11,1,Shops & Services=1,Bank=1,Wells Fargo=1,Bank=37.31918876 -122.03192754
Thu Sep 06 18:00:00 UTC 2012,3,18,1080,9,0,"","","",""
Thu Sep 06 18:30:00 UTC 2012,3,18,1110,7,0,"","","",""
Thu Sep 06 19:00:00 UTC 2012,3,19,1140,9,1,Residences=1,Home (private)=1,CPT48劇場=1,Home (private)=37.32037181 -122.03260194
Thu Sep 06 19:30:00 UTC 2012,3,19,1170,13,2,Outdoors & Recreation=1_Food & Drink Shops=1_Shops & Services=1,Park=1_Grocery Store=1,Whole Foods Market=1_Fremont Older Open Space Preserve=1,Grocery Store=37.32354945 -122.039904_Park=37.28618471 -122.05528777
Thu Sep 06 20:00:00 UTC 2012,3,20,1200,14,5,Residences=1_Travel & Transport=2_Food=2,Chinese Restaurant=1_Hotel=1_Moving Target=1_Steakhouse=1_Home (private)=1,Marfle Clara=1_Courtyard by Marriott San Jose Cupertino=1_Mama Chen's Kitchen=1_Alexander's Steakhouse=1_かすみ第三仮設拠点=1,Home (private)=37.33065455 -121.99849356_Steakhouse=37.32826314 -122.01394558_Moving Target=37.320388 -122.023586_Hotel=37.33227906 -122.01528539_Chinese Restaurant=37.3227004 -122.00573083
Thu Sep 06 20:30:00 UTC 2012,3,20,1230,11,1,Food=1,Coffee Shop=1,Fantasia Coffee & Tea=1,Coffee Shop=37.33591685 -122.015892
Thu Sep 06 21:00:00 UTC 2012,3,21,1260,18,2,Nightlife Spots=1_Food=1,Bar=1_Japanese Restaurant=1,Gyu-Kaku=1_BJ's Restaurant & Brewhouse=1,Japanese Restaurant=37.32242104 -122.01676208_Bar=37.331305 -122.03180909
Thu Sep 06 21:30:00 UTC 2012,3,21,1290,26,0,"","","",""
Thu Sep 06 22:00:00 UTC 2012,3,22,1320,26,1,Food=1,Mexican Restaurant=1,Taco Bell=1,Mexican Restaurant=37.312635 -122.031836
Thu Sep 06 22:30:00 UTC 2012,3,22,1350,17,0,"","","",""
Thu Sep 06 23:00:00 UTC 2012,3,23,1380,11,1,Residences=1,Home (private)=1,CPT48劇場=1,Home (private)=37.32037181 -122.03260194
Thu Sep 06 23:30:00 UTC 2012,3,23,1410,20,0,"","","",""
Fri Sep 07 00:00:00 UTC 2012,4,0,0,14,1,Arts & Entertainment=1,Bowling Alley=1,Bowlmor Lanes=1,Bowling Alley=37.32689356 -122.0137254
Fri Sep 07 00:30:00 UTC 2012,4,0,30,16,0,"","","",""
Fri Sep 07 01:00:00 UTC 2012,4,1,60,9,0,"","","",""
Fri Sep 07 01:30:00 UTC 2012,4,1,90,1,0,"","","",""
Fri Sep 07 02:00:00 UTC 2012,4,2,120,3,0,"","","",""
Fri Sep 07 02:30:00 UTC 2012,4,2,150,0,0,"","","",""
Fri Sep 07 03:00:00 UTC 2012,4,3,180,3,0,"","","",""
Fri Sep 07 03:30:00 UTC 2012,4,3,210,1,0,"","","",""
Fri Sep 07 04:00:00 UTC 2012,4,4,240,0,0,"","","",""
Fri Sep 07 04:30:00 UTC 2012,4,4,270,1,0,"","","",""
Fri Sep 07 05:00:00 UTC 2012,4,5,300,0,0,"","","",""
Fri Sep 07 05:30:00 UTC 2012,4,5,330,1,0,"","","",""
Fri Sep 07 06:00:00 UTC 2012,4,6,360,3,0,"","","",""
Fri Sep 07 06:30:00 UTC 2012,4,6,390,4,0,"","","",""
Fri Sep 07 07:00:00 UTC 2012,4,7,420,3,0,"","","",""
Fri Sep 07 07:30:00 UTC 2012,4,7,450,10,0,"","","",""
Fri Sep 07 08:00:00 UTC 2012,4,8,480,8,0,"","","",""
Fri Sep 07 08:30:00 UTC 2012,4,8,510,4,0,"","","",""
Fri Sep 07 09:00:00 UTC 2012,4,9,540,12,0,"","","",""
Fri Sep 07 09:30:00 UTC 2012,4,9,570,8,2,Food=2,Café=1_Breakfast Spot=1,Bernal Bagel Donut & Sandwich‎=1_Apple Inc. — Lobby Cafe=1,Breakfast Spot=37.337102 -121.994171_Café=37.331657 -122.029901
Fri Sep 07 10:00:00 UTC 2012,4,10,600,4,0,"","","",""
Fri Sep 07 10:30:00 UTC 2012,4,10,630,12,0,"","","",""
Fri Sep 07 11:00:00 UTC 2012,4,11,660,17,0,"","","",""
Fri Sep 07 11:30:00 UTC 2012,4,11,690,14,1,Nightlife Spots=1,Bar=1,BJ's Restaurant & Brewhouse=1,Bar=37.331305 -122.03180909
Fri Sep 07 12:00:00 UTC 2012,4,12,720,15,1,Food=1,Japanese Restaurant=1,Gokaku Restaurant=1,Japanese Restaurant=37.311337 -122.023747
Fri Sep 07 12:30:00 UTC 2012,4,12,750,13,1,Food=1,Sandwich Place=1,Togo's=1,Sandwich Place=37.3233881 -122.04798997
