time,count,fsq_count,CategorieParents,Categories
Fri Sep 07 14:00:00 UTC 2012,3065,137,Professional & Other Places=26_Shops & Services=25_Travel & Transport=19,Train Station=6_Sandwich Place=6_Monument / Landmark=5
Fri Sep 07 15:00:00 UTC 2012,3147,124,Travel & Transport=23_Professional & Other Places=22_Shops & Services=18,Office=8_Coffee Shop=6_Monument / Landmark=5
Fri Sep 07 16:00:00 UTC 2012,3364,119,Shops & Services=17_Outdoors & Recreation=16_Food=15,Pub=8_Park=6_Office=4
Fri Sep 07 17:00:00 UTC 2012,3370,146,Nightlife Spots=27_Arts & Entertainment=25_Food=23,Train Station=10_Bar=8_General Entertainment=8
Fri Sep 07 18:00:00 UTC 2012,3173,159,Travel & Transport=30_Nightlife Spots=29_Food=19,Train Station=16_Pub=14_Bar=12
Fri Sep 07 19:00:00 UTC 2012,3783,169,Arts & Entertainment=33_Travel & Transport=32_Nightlife Spots=30,Stadium=12_Train Station=9_Bar=7
Fri Sep 07 20:00:00 UTC 2012,3153,104,Arts & Entertainment=18_Travel & Transport=18_Nightlife Spots=15,Train Station=7_Italian Restaurant=4_Bar=4
Fri Sep 07 21:00:00 UTC 2012,4414,115,Nightlife Spots=31_Travel & Transport=21_Arts & Entertainment=14,Bar=8_Hotel=6_Train Station=5
Fri Sep 07 22:00:00 UTC 2012,4020,82,Travel & Transport=17_Outdoors & Recreation=12_Food=10,Train Station=8_Plaza=6_Bar=5
Fri Sep 07 23:00:00 UTC 2012,3368,54,Nightlife Spots=12_Food=12_Arts & Entertainment=8,Train Station=5_Pub=4_Music Venue=4
Sat Sep 08 00:00:00 UTC 2012,2185,37,Travel & Transport=8_Arts & Entertainment=5_Outdoors & Recreation=4,Music Venue=3_Beer Garden=2_Grocery Store=2
Sat Sep 08 01:00:00 UTC 2012,1637,11,Nightlife Spots=3_Arts & Entertainment=2_Residences=2,Cafeteria=1_Housing Development=1_Soccer Stadium=1
Sat Sep 08 02:00:00 UTC 2012,1167,8,Travel & Transport=2_Nightlife Spots=2_Residences=1,Bus Station=1_Bus Line=1_Restaurant=1
Sat Sep 08 03:00:00 UTC 2012,989,7,Travel & Transport=1_Professional & Other Places=1_Food=1,Residential Building (Apartment / Condo)=1_Light Rail=1_Middle Eastern Restaurant=1
Sat Sep 08 04:00:00 UTC 2012,775,2,"",""
Sat Sep 08 05:00:00 UTC 2012,591,16,Arts & Entertainment=2_Airports=2_Shops & Services=2,Furniture / Home Store=1_Moving Target=1_Performing Arts Venue=1
Sat Sep 08 06:00:00 UTC 2012,536,19,Airports=3_Shops & Services=2_Train Stations=1,Airport=3_Subway=2_Airport Terminal=2
Sat Sep 08 07:00:00 UTC 2012,826,31,Residences=3_Airports=3_Shops & Services=3,Airport=3_Light Rail=3_Airport Terminal=3
Sat Sep 08 08:00:00 UTC 2012,1574,68,Food=12_Arts & Entertainment=11_Outdoors & Recreation=9,Coffee Shop=5_Stadium=5_General Entertainment=4
Sat Sep 08 09:00:00 UTC 2012,2217,111,Shops & Services=18_Outdoors & Recreation=16_Arts & Entertainment=14,Hotel=8_General Entertainment=5_Airport Terminal=5
Sat Sep 08 10:00:00 UTC 2012,2633,109,Travel & Transport=20_Arts & Entertainment=19_Food=14,Train Station=7_Other Great Outdoors=6_Gym=5
Sat Sep 08 11:00:00 UTC 2012,2928,146,Travel & Transport=26_Shops & Services=25_Outdoors & Recreation=24,Park=7_Gym / Fitness Center=6_Stadium=6
Sat Sep 08 12:00:00 UTC 2012,3172,200,Shops & Services=40_Arts & Entertainment=37_Food=35,Theme Park=9_Coffee Shop=8_Stadium=8
Sat Sep 08 13:00:00 UTC 2012,3133,202,Food=37_Outdoors & Recreation=36_Arts & Entertainment=23,Pub=11_Train Station=11_Mall=9
Sat Sep 08 14:00:00 UTC 2012,3166,226,Outdoors & Recreation=47_Arts & Entertainment=34_Travel & Transport=33,Train Station=15_Pub=9_Café=8
Sat Sep 08 15:00:00 UTC 2012,2915,183,Arts & Entertainment=33_Shops & Services=32_Food=32,General Entertainment=9_Coffee Shop=7_Bar=7
Sat Sep 08 16:00:00 UTC 2012,2872,196,Shops & Services=36_Arts & Entertainment=30_Travel & Transport=30,Hotel=11_Pub=10_Mall=8
Sat Sep 08 17:00:00 UTC 2012,3303,176,Food=37_Travel & Transport=24_Nightlife Spots=21,Park=12_Train Station=9_Plaza=6
