time,day,hour,minute,count,fsq_count,CategorieParents,Categories,Venues,Coord
Sun Sep 09 02:00:00 UTC 2012,6,2,120,13,1,Arts & Entertainment=1,Arcade=1,rückholz=1,Arcade=52.3950831 13.0393168
Sun Sep 09 02:30:00 UTC 2012,6,2,150,14,1,Arts & Entertainment=1,General Entertainment=1,Rathaus Babelsberg=1,General Entertainment=52.39249825 13.09150018
Sun Sep 09 03:00:00 UTC 2012,6,3,180,16,0,"","","",""
Sun Sep 09 03:30:00 UTC 2012,6,3,210,11,0,"","","",""
Sun Sep 09 04:00:00 UTC 2012,6,4,240,13,0,"","","",""
Sun Sep 09 04:30:00 UTC 2012,6,4,270,8,0,"","","",""
Sun Sep 09 05:00:00 UTC 2012,6,5,300,14,0,"","","",""
Sun Sep 09 05:30:00 UTC 2012,6,5,330,11,0,"","","",""
Sun Sep 09 06:00:00 UTC 2012,6,6,360,11,0,"","","",""
Sun Sep 09 06:30:00 UTC 2012,6,6,390,9,0,"","","",""
Sun Sep 09 07:00:00 UTC 2012,6,7,420,9,0,"","","",""
Sun Sep 09 07:30:00 UTC 2012,6,7,450,10,1,Travel & Transport=1,Train Station=1,Bhf. Potsdam-Rehbrücke=1,Train Station=52.35829458 13.09823245
Sun Sep 09 08:00:00 UTC 2012,6,8,480,6,0,"","","",""
Sun Sep 09 08:30:00 UTC 2012,6,8,510,11,0,"","","",""
Sun Sep 09 09:00:00 UTC 2012,6,9,540,7,0,"","","",""
Sun Sep 09 09:30:00 UTC 2012,6,9,570,12,0,"","","",""
Sun Sep 09 10:00:00 UTC 2012,6,10,600,12,0,"","","",""
Sun Sep 09 10:30:00 UTC 2012,6,10,630,14,0,"","","",""
Sun Sep 09 11:00:00 UTC 2012,6,11,660,10,0,"","","",""
Sun Sep 09 11:30:00 UTC 2012,6,11,690,13,1,Travel & Transport=1,Light Rail=1,S-Bhf Griebnitzsee=1,Light Rail=52.39430135 13.12733173
Sun Sep 09 12:00:00 UTC 2012,6,12,720,12,0,"","","",""
Sun Sep 09 12:30:00 UTC 2012,6,12,750,8,0,"","","",""
Sun Sep 09 13:00:00 UTC 2012,6,13,780,13,0,"","","",""
Sun Sep 09 13:30:00 UTC 2012,6,13,810,13,1,Outdoors & Recreation=1,Park=1,Park Sanssouci=1,Park=52.40192139 13.03570747
Sun Sep 09 14:00:00 UTC 2012,6,14,840,12,0,"","","",""
Sun Sep 09 14:30:00 UTC 2012,6,14,870,14,1,Nightlife Spots=1,Beer Garden=1,Bürgershof=1,Beer Garden=52.409407 13.09988737
Sun Sep 09 15:00:00 UTC 2012,6,15,900,16,1,Outdoors & Recreation=1,Other Great Outdoors=1,Pfaueninsel=1,Other Great Outdoors=52.42973894 13.12189064
Sun Sep 09 15:30:00 UTC 2012,6,15,930,14,1,Outdoors & Recreation=1,Playground=1,Wasserbecken im BuGa-Park=1,Playground=52.41810634 13.04442465
Sun Sep 09 16:00:00 UTC 2012,6,16,960,12,1,Outdoors & Recreation=1_Athletics & Sports=1,Golf Course=1,Berliner Golf Club Gatow e.V.=1,Golf Course=52.46756437 13.14247948
Sun Sep 09 16:30:00 UTC 2012,6,16,990,12,0,"","","",""
Sun Sep 09 17:00:00 UTC 2012,6,17,1020,12,0,"","","",""
Sun Sep 09 17:30:00 UTC 2012,6,17,1050,13,1,Food=1,Brewery=1,Meierei im Neuen Garten=1,Brewery=52.42214619 13.06977645
Sun Sep 09 18:00:00 UTC 2012,6,18,1080,10,0,"","","",""
Sun Sep 09 18:30:00 UTC 2012,6,18,1110,4,0,"","","",""
Sun Sep 09 19:00:00 UTC 2012,6,19,1140,11,1,Arts & Entertainment=1_Performing Arts Venues=1,Theater=1,Hans Otto Theater=1,Theater=52.40316509 13.07538271
Sun Sep 09 19:30:00 UTC 2012,6,19,1170,6,0,"","","",""
Sun Sep 09 20:00:00 UTC 2012,6,20,1200,11,0,"","","",""
Sun Sep 09 20:30:00 UTC 2012,6,20,1230,8,0,"","","",""
Sun Sep 09 21:00:00 UTC 2012,6,21,1260,14,0,"","","",""
Sun Sep 09 21:30:00 UTC 2012,6,21,1290,12,0,"","","",""
Sun Sep 09 22:00:00 UTC 2012,6,22,1320,17,0,"","","",""
Sun Sep 09 22:30:00 UTC 2012,6,22,1350,21,0,"","","",""
Sun Sep 09 23:00:00 UTC 2012,6,23,1380,17,0,"","","",""
Sun Sep 09 23:30:00 UTC 2012,6,23,1410,15,0,"","","",""
