lat,long,size,languages,user_top10,words_top5,sentiment_average,sentiment_median
52.3494287490163,12.8986508340911,0,"","","",0.0,0
52.3494287490163,12.90600434965,0,"","","",0.0,0
52.3494287490163,12.9133578649052,0,"","","",0.0,0
52.3494287490163,12.9207113797049,0,"","","",0.0,0
52.3494287490163,12.9280648938972,0,"","","",0.0,0
52.3494287490163,12.9354184073304,0,"","","",0.0,0
52.3494287490163,12.9427719198526,0,"","","",0.0,0
52.3494287490163,12.950125431312,0,"","","",0.0,0
52.3494287490163,12.9574789415566,0,"","","",0.0,0
52.3494287490163,12.9648324504348,0,"","","",0.0,0
52.3494287490163,12.9721859577947,0,"","","",0.0,0
52.3494287490163,12.9795394634844,0,"","","",0.0,0
52.3494287490163,12.9868929673521,0,"","","",0.0,0
52.3494287490163,12.9942464692459,0,"","","",0.0,0
52.3494287490163,13.0015999690141,0,"","","",0.0,0
52.3494287490163,13.0089534665049,0,"","","",0.0,0
52.3494287490163,13.0163069615662,1,de=1,gfischermanns=1,beim=1 laune=1 gute=1 gab=1 ibosommerfest=1,0.0,0
52.3494287490163,13.0236604540465,0,"","","",0.0,0
52.3494287490163,13.0310139437937,0,"","","",0.0,0
52.3494287490163,13.0383674306562,0,"","","",0.0,0
52.3494287490163,13.045720914482,0,"","","",0.0,0
52.3494287490163,13.0530743951193,0,"","","",0.0,0
52.3494287490163,13.0604278724163,0,"","","",0.0,0
52.3494287490163,13.0677813462212,0,"","","",0.0,0
52.3494287490163,13.0751348163821,0,"","","",0.0,0
52.3494287490163,13.0824882827473,0,"","","",0.0,0
52.3494287490163,13.0898417451648,0,"","","",0.0,0
52.3494287490163,13.097195203483,0,"","","",0.0,0
52.3494287490163,13.1045486575498,0,"","","",0.0,0
52.3494287490163,13.1119021072136,0,"","","",0.0,0
52.3494287490163,13.1192555523224,0,"","","",0.0,0
52.3494287490163,13.1266089927246,0,"","","",0.0,0
52.3494287490163,13.1339624282682,0,"","","",0.0,0
52.3494287490163,13.1413158588014,0,"","","",0.0,0
52.3494287490163,13.1486692841724,0,"","","",0.0,0
52.3494287490163,13.1560227042294,0,"","","",0.0,0
52.3494287490163,13.1633761188205,0,"","","",0.0,0
52.3494287490163,13.170729527794,0,"","","",0.0,0
52.3494287490163,13.178082930998,0,"","","",0.0,0
52.3494287490163,13.1854363282808,0,"","","",0.0,0
52.3539212863657,12.8986512078375,0,"","","",0.0,0
52.3539212863657,12.9060047233964,0,"","","",0.0,0
52.3539212863657,12.9133582386516,0,"","","",0.0,0
52.3539212863657,12.9207117534513,0,"","","",0.0,0
52.3539212863657,12.9280652676436,0,"","","",0.0,0
52.3539212863657,12.9354187810768,0,"","","",0.0,0
52.3539212863657,12.942772293599,0,"","","",0.0,0
52.3539212863657,12.9501258050584,0,"","","",0.0,0
52.3539212863657,12.9574793153031,0,"","","",0.0,0
52.3539212863657,12.9648328241813,0,"","","",0.0,0
52.3539212863657,12.9721863315411,0,"","","",0.0,0
52.3539212863657,12.9795398372308,0,"","","",0.0,0
52.3539212863657,12.9868933410985,0,"","","",0.0,0
52.3539212863657,12.9942468429923,0,"","","",0.0,0
52.3539212863657,13.0016003427606,0,"","","",0.0,0
52.3539212863657,13.0089538402513,0,"","","",0.0,0
52.3539212863657,13.0163073353126,0,"","","",0.0,0
52.3539212863657,13.0236608277929,0,"","","",0.0,0
52.3539212863657,13.0310143175401,0,"","","",0.0,0
52.3539212863657,13.0383678044026,0,"","","",0.0,0
52.3539212863657,13.0457212882284,0,"","","",0.0,0
52.3539212863657,13.0530747688657,0,"","","",0.0,0
52.3539212863657,13.0604282461627,0,"","","",0.0,0
52.3539212863657,13.0677817199676,0,"","","",0.0,0
52.3539212863657,13.0751351901285,0,"","","",0.0,0
52.3539212863657,13.0824886564937,0,"","","",0.0,0
52.3539212863657,13.0898421189113,0,"","","",0.0,0
52.3539212863657,13.0971955772294,0,"","","",0.0,0
52.3539212863657,13.1045490312962,0,"","","",0.0,0
52.3539212863657,13.11190248096,0,"","","",0.0,0
52.3539212863657,13.1192559260689,0,"","","",0.0,0
52.3539212863657,13.126609366471,0,"","","",0.0,0
52.3539212863657,13.1339628020146,0,"","","",0.0,0
52.3539212863657,13.1413162325478,0,"","","",0.0,0
52.3539212863657,13.1486696579188,0,"","","",0.0,0
52.3539212863657,13.1560230779758,0,"","","",0.0,0
52.3539212863657,13.1633764925669,0,"","","",0.0,0
52.3539212863657,13.1707299015404,0,"","","",0.0,0
52.3539212863657,13.1780833047445,0,"","","",0.0,0
52.3539212863657,13.1854367020272,0,"","","",0.0,0
52.3584138237353,12.8986515817158,0,"","","",0.0,0
52.3584138237353,12.9060050972746,0,"","","",0.0,0
52.3584138237353,12.9133586125298,0,"","","",0.0,0
52.3584138237353,12.9207121273295,0,"","","",0.0,0
52.3584138237353,12.9280656415219,0,"","","",0.0,0
52.3584138237353,12.9354191549551,0,"","","",0.0,0
52.3584138237353,12.9427726674772,0,"","","",0.0,0
52.3584138237353,12.9501261789366,0,"","","",0.0,0
52.3584138237353,12.9574796891813,0,"","","",0.0,0
52.3584138237353,12.9648331980595,0,"","","",0.0,0
52.3584138237353,12.9721867054193,0,"","","",0.0,0
52.3584138237353,12.979540211109,0,"","","",0.0,0
52.3584138237353,12.9868937149767,0,"","","",0.0,0
52.3584138237353,12.9942472168706,0,"","","",0.0,0
52.3584138237353,13.0016007166388,0,"","","",0.0,0
52.3584138237353,13.0089542141295,0,"","","",0.0,0
52.3584138237353,13.0163077091909,0,"","","",0.0,0
